,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area
3324,49115773,ניסאן, קשקאי,70000,1598,2015,2,168000,6,23-Aug,0,0,לבן,0,0,75,אדם - גבע בנימין
3325,83577833,פולקסווגן, אמארוק,84000,1968,2013,3,245000,6,23-Jul,0,0,בז',0,0,75,קרני שומרון
3326,86925221,סקודה, סופרב (עד 2019),39000,1798,2015,3,167000,7,23-Nov,0,0,כסוף,0,0,75,נעלה
3327,53292832,יונדאי, i30CW,20000,1591,2010,3,260000,7,23-Jun,0,0,כסוף,0,0,75,אריאל
3328,69690676,אופל, אסטרה,40000,1598,2017,1,140000,6,23-Jun,1,0,לבן,0,0,75,מודיעין עילית
3329,64646399,יונדאי, i30,77500,1353,2018,2,95000,7,23-May,0,0,אפור,0,0,75,תקוע
3330,87298377,טויוטה, לנד קרוזר ארוך,107000,2982,2008,2,392000,6,24-Apr,0,3,כסוף,0,0,75,ראש צורים
3331,88042863,טויוטה, C-HR,107000,1798,2017,2,108000,7,24-Feb,0,0,לבן,0,0,75,חשמונאים
3332,48226057,יונדאי, i25,70000,1591,2018,2,64900,7,24-Mar,0,0,שחור,0,0,75,אורנית
3333,42081933,פורד, פוקוס,14000,1596,2013,6,202000,7,24-Jan,0,0,שחור,0,0,75,ביתר עילית
3334,48969010,רנו, קפצ'ור,103000,1332,2021,1,42000,7,23-Apr,0,0,כתום,0,0,75,אלפי מנשה
3335,47298881,מרצדס, E-Class קופה / קבריולט,355000,1991,2020,1,35000,7,24-May,0,0,שחור,0,0,75,מודיעין עילית
3336,91848489,מאזדה, 323 לאנטיס,6600,1598,2003,3,260000,7,23-Jul,0,0,בז',0,0,75,נוקדים
3337,97737320,סקודה, קודיאק,172200,1498,2021,1,51000,7,24-Jan,0,0,שחור,0,0,75,צופים
3338,72732661,יונדאי, i25,34800,1368,2015,2,169000,7,23-May,0,1,כסוף,0,0,75,קרית ארבע
3339,53969131,שברולט, סוניק,15000,1598,2013,2,168000,7,24-May,0,2,שחור,0,0,75,קדומים
3340,51934580,איווייס, U5,155000,,2021,1,50000,2,24-May,0,2,טורקיז,0,0,75,עלי
3341,84258998,סקודה, ייטי / Yeti,40500,1197,2014,2,128000,7,23-Jul,0,0,שחור,0,0,75,בת עין
3342,69825268,סקודה, ראפיד,35000,1390,2014,3,187000,7,24-May,0,0,כסוף,0,0,75,מחולה
3343,98358234,טויוטה, היילקס 4X4,125000,2393,2016,2,313000,6,24-Feb,3,3,לבן,0,0,75,אבני חפץ
3344,74009069,יונדאי, H1,24000,2476,2007,5,418000,6,24-Jan,0,0,לבן,1,0,75,כוכב יעקב
3345,48014454,סוזוקי, בלנו,71000,1242,2019,1,40000,7,23-Jun,0,0,כחול,0,0,75,שערי תקווה
3346,72850129,סקודה, אוקטביה,70000,999,2018,3,140000,7,24-Feb,0,2,אפור,0,0,75,ביתר עילית
3347,62026452,ניסאן, מיקרה,16000,1198,2012,2,175000,7,24-Feb,0,0,ירוק,1,0,75,אריאל
3348,73446395,יונדאי, קונה,99000,1591,2019,1,61000,7,23-Sep,0,,שחור,0,0,75,אריאל
3349,84658992,טויוטה, קורולה,30000,1598,2007,2,98000,7,23-Sep,0,0,כסוף,0,0,75,ביתר עילית
3350,72365545,טויוטה, קורולה הייבריד,168000,1798,2022,1,9500,7,23-Jun,0,0,תכלת,0,0,75,"בסמ""ה"
3351,89808239,פיג'ו,307,9000,1587,2008,2,176000,7,24-Jan,0,0,אפור,2,0,75,רבבה
3352,75348512,ג'ילי - Geely, Geometry C,152000,,2023,1,8560,2,24-Jan,0,0,לבן,0,0,75,חשמונאים
3353,92974507,פיג'ו,2008,97000,1199,2021,1,50000,7,24-Mar,0,0,אפור,0,0,75,אריאל
3354,54659936,טויוטה, סיינה,149000,3456,2016,4,244000,7,24-Mar,0,6,אפור,0,0,75,ביתר עילית
3355,66686004,דאצ'יה, לודג'י,22500,1197,2015,2,221045,7,23-Dec,0,2,לבן,1,0,75,נווה דניאל
3356,74962387,סובארו, אימפרזה החדשה,,1600,2017,2,75000,7,23-Apr,0,0,לבן,0,0,75,"בסמ""ה"
3357,76280903,סובארו, B3 סדאן,18000,1498,2011,2,95000,7,23-Apr,0,0,שחור,0,0,75,בית אריה / עופרים
3358,47212061,יונדאי, אלנטרה (2016 ואילך),59000,1591,2017,1,130000,7,23-Dec,1,0,כסוף,0,0,75,אריאל
3359,54495662,טויוטה, קורולה,28000,1598,2011,2,230000,7,24-Feb,0,0,אפור,0,0,75,ביתר עילית
3360,73290502,טויוטה, לנד קרוזר ארוך,255000,2755,2016,1,333000,6,24-Mar,0,0,לבן,0,0,75,נווה דניאל
3361,84097082,מאזדה, CX-5,60000,1998,2013,1,144000,7,23-Oct,0,0,לבן,0,0,75,כוכב השחר
3362,75118798,יונדאי, i25,38500,1368,2016,3,153000,7,23-Sep,0,2,לבן,0,0,75,אריאל
3363,86649383,קיה, פיקנטו,80000,1248,2020,1,29000,7,23-Sep,0,2,כסוף,0,0,75,אריאל
3364,66811981,קיה, פיקנטו,,998,2016,2,135000,7,23-Oct,0,1,כסוף,1,0,75,נופים
3365,48363133,אברת',595,130000,1368,2019,4,57000,7,24-Apr,0,0,ירקרק,1,0,75,קרני שומרון
3366,77531211,מאזדה, CX-5,65000,1998,2012,3,160000,7,23-Aug,0,0,לבן,0,0,75,אריאל
3367,42962566,יונדאי, טוסון,139000,1591,2019,2,67000,7,23-Jul,0,0,שחור,0,0,75,גבעת זאב
3368,84124172,שברולט, סוניק,25000,1598,2013,2,102000,7,23-Aug,0,0,לבן,0,0,75,אריאל
3369,66109514,מאזדה,5,13000,1999,2008,3,275000,7,23-Aug,0,0,אפור,0,0,75,תקוע
3370,77496794,טויוטה, אוריס הייבריד,50000,1798,2013,3,187000,7,23-May,0,0,אפור,0,0,75,תומר
3371,87006914,סקודה, סופרב (עד 2019),48000,1798,2012,1,150254,7,23-Dec,0,0,שחור,0,0,75,מחולה
3372,61371618,פולקסווגן, טרנספורטר מסחרי/נוסעים,128400,1968,2016,2,57000,6,23-May,0,0,לבן,0,0,75,איתמר
3373,43701765,סקודה, סופרב (עד 2019),155000,1984,2017,2,59000,7,23-Apr,0,0,לבן,0,0,75,גבעת זאב
3374,88368838,יונדאי, i20,27000,1396,2012,3,191000,7,23-Jul,0,2,לבן,0,0,75,כוכב יעקב
3375,73357599,טויוטה, קורולה,22000,1598,2008,2,140000,7,23-Jun,0,0,כחול,3,0,75,אלון מורה
3376,51559349,טויוטה, סיינה,169000,3456,2016,1,134000,7,24-Jan,0,0,אפור,0,0,75,ביתר עילית
3377,63707437,הונדה, סיוויק (עד 2006),9900,1590,2004,4,205000,7,24-May,0,0,אפור,0,0,75,אריאל
3378,92193458,טויוטה, קורולה,21000,1598,2007,3,131000,7,24-Jan,0,0,כסוף,0,0,75,ביתר עילית
3379,43292318,סקודה, ראפיד,37000,1197,2017,3,204000,7,24-Jan,0,1,אפור,0,0,75,אריאל
3380,81988776,פורד, גלאקסי,18000,1999,2014,4,210000,7,23-Apr,0,2,אפור,0,0,75,עמנואל
3381,95275037,יונדאי, i30CW,15000,1591,2010,4,200107,7,24-Mar,0,0,בז',0,0,75,אריאל
3382,99749303,סוזוקי, SX4,18250,1586,2010,6,197000,7,24-Apr,0,2,כסוף,0,0,75,מודיעין עילית
3383,76561881,וולוו, XC90,31000,2922,2004,2,240,7,23-May,0,0,שחור,0,0,75,הר אדר
3384,74352082,קיה, ספורטז',76000,1998,2014,2,152000,7,23-Nov,0,0,כסוף,0,0,75,אריאל
3385,98752406,טויוטה, לנד קרוזר ארוך,260000,2982,2012,1,153000,6,23-Nov,0,0,כסוף,0,0,75,מבוא חורון
3386,73729547,טויוטה, יאריס,11500,1298,2002,3,234500,7,23-Jul,0,0,כסוף,0,0,75,גבעת זאב
3387,96724353,ניסאן, מיקרה,33500,1198,2018,1,180000,7,24-Jan,0,0,טורקיז,1,0,75,גבעת זאב
3388,45417133,מיצובישי, לנסר קלאסיק,5000,1584,2006,5,372000,7,23-Aug,0,2,כחול,0,0,75,אריאל
3389,69667861,מיני, קופר,45000,1598,2012,6,145000,7,23-Oct,0,0,תכלת,0,0,75,כוכב השחר
3390,93201309,סוזוקי, ג'ימני,129500,1462,2019,2,56900,7,23-Sep,0,0,שחור,0,0,75,ברוכין
3391,53912210,פיאט,500,17000,1368,2010,7,160000,7,23-Mar,0,0,אדום,3,0,75,בית אריה / עופרים
3392,48813540,טויוטה, היילקס ויגו 4X4,129730,2982,2014,1,363500,6,23-Sep,0,0,לבן,0,0,75,מחולה
3393,99423664,סובארו, פורסטר,137000,2498,2019,2,110000,7,23-Oct,0,1,כחול,0,0,75,כפר אדומים
3394,77626448,לקסוס, UX,,,2022,1,13000,2,24-Jan,0,1,לבן,0,0,75,גבעון החדשה
3395,92324252,קיה, קארנס,16500,1998,2008,2,200000,7,23-Jun,0,0,אפור,0,0,75,קרני שומרון
3396,77497717,סקודה, פאביה ספייס,13500,1896,2009,3,355000,6,23-Apr,0,0,ברונזה,1,0,75,אריאל
3397,73219615,פיאט,500,24000,1242,2014,1,120000,7,23-Oct,0,0,אדום,0,0,75,אריאל
3398,57587283,ניסאן, קשקאי,54000,1197,2014,3,140000,7,24-Nov,0,0,כסוף,0,0,75,גבעת זאב
3399,86340642,טויוטה, קורולה,27500,1598,2009,3,160000,7,23-Oct,0,0,אפור,0,0,75,ביתר עילית
3400,79616145,טויוטה, קורולה,110000,1598,2018,1,107000,7,23-Nov,0,0,כסוף,0,0,75,אריאל
3401,82081134,סוזוקי, איגניס,70000,1242,2019,2,55000,7,24-Jan,0,0,אפור,0,0,75,גבעת זאב
3402,54800851,סקודה, אוקטביה,77000,999,2017,3,240000,7,23-Jul,0,0,כחול,0,0,75,טנא
3403,56449765,מיצובישי, אאוטלנדר,124000,1998,2018,2,95000,7,23-Feb,0,0,כסף,0,0,75,בית אל
3404,98457115,שברולט, ויואנט,7000,1998,2005,3,98943,7,23-Dec,0,0,בז',0,0,75,מודיעין עילית
3405,47712739,סקודה, אוקטביה,28000,1197,2013,2,163000,7,23-May,0,0,אפור,0,0,75,נוקדים
3406,43799509,ניסאן, אקס טרייל,110000,1598,2017,2,130000,6,24-Jan,0,1,שחור,0,0,75,שערי תקווה
3407,77192499,קיה, ריו,17000,1396,2015,2,220000,6,23-Dec,0,4,לבן,1,0,75,חשמונאים
3408,84320452,ניסאן, קשקאי,91000,1461,2019,2,105500,6,23-Oct,0,1,לבן,0,0,75,עץ אפרים
3409,89719361,טויוטה, לנד קרוזר פרדו קצר,50000,2982,1999,7,306000,6,23-Oct,0,0,ירוק,0,0,75,אריאל
3410,98720501,יונדאי, סנטה פה,55000,2349,2010,3,182000,7,23-Apr,0,0,כסוף,0,0,75,מודיעין עילית
3411,48218753,טויוטה, אוריס הייבריד,68000,1798,2017,2,163000,7,23-Aug,0,0,לבן,0,0,75,נוקדים
3412,53871954,פורד, טרנזיט,19999,2402,2006,4,230000,6,23-Jun,0,2,לבן,1,0,75,ביתר עילית
3413,95663244,פיאט, טיפו,34000,1598,2017,3,120000,7,23-Mar,0,2,אפור,0,0,75,אפרת
3414,89169525,יונדאי, i20,95000,998,2022,1,13500,7,23-Jul,0,2,כסוף,0,0,75,מודיעין עילית
3415,76930110,מאזדה,3,8900,1598,2008,5,275000,7,23-May,0,0,אפור,0,0,75,מודיעין עילית
3416,79724143,הונדה, CR-V,9000,1973,2001,4,225000,7,23-May,0,0,בז',0,0,75,גבעון החדשה
3417,63314640,מיצובישי, גרנדיס,17000,2378,2006,3,256000,7,24-Mar,0,0,בז',0,0,75,עלי זהב
3418,94955399,יונדאי, i10,15000,1086,2011,4,123000,7,23-Apr,0,0,לבן,1,0,75,אריאל
3419,82686310,שברולט, טראוורס,51000,3564,2012,6,190000,7,23-Apr,0,0,שחור,0,0,75,מודיעין עילית
3420,82281291,שברולט, ספארק,17000,1206,2013,2,182000,7,23-Dec,0,0,שחור,1,0,75,בית אריה / עופרים
3421,95865499,קופרה, פורמנטור,175000,1498,2022,1,20000,7,24-Mar,0,0,לבן,0,0,75,אלפי מנשה
3422,77250771,קיה, פיקנטו,33500,1248,2013,3,149000,7,23-Jun,0,1,חום,0,0,75,גבעון החדשה
3423,64474965,מאזדה,6,25000,1999,2010,2,138000,7,23-Nov,0,0,כסוף,0,0,75,כוכב יעקב
3424,62665829,שברולט, אורלנדו,28500,1362,2014,3,190000,7,23-Nov,0,0,כסוף,0,0,75,מחולה
3425,73575816,דאצ'יה, דאסטר,45000,1461,2015,2,230000,6,23-Jun,0,1,כסוף,1,0,75,אדורה
3426,43762081,אופל, אסטרה,9500,1796,2006,2,165000,7,24-Mar,0,0,בז',0,0,75,אריאל
3427,93995686,הונדה, סיוויק האצ'בק החדשה,24000,1799,2010,3,238000,7,23-Oct,0,0,אפור,0,0,75,בית חורון
3428,72619523,יונדאי, איוניק,70000,1580,2017,2,139000,7,24-May,0,1,אפור,0,0,75,תקוע
3429,67812382,יונדאי, סונטה הייבריד,74500,1999,2017,2,178000,7,24-Feb,0,1,כסוף,0,0,75,קדומים
3430,51536750,יונדאי, i25,1000,1591,2012,3,159000,7,23-Nov,0,0,שחור,0,0,75,גבעת זאב
3431,81528339,פורד, אקספלורר,155000,3497,2016,2,150000,7,23-Jul,0,0,כסף,0,0,75,אריאל
3432,51084745,סוזוקי, גרנד ויטרה,16999,1590,2005,1,240000,7,23-Dec,0,0,בז',0,0,75,אלעזר
3433,93525278,יונדאי, סנטה פה,70000,2199,2013,3,200000,6,23-Aug,0,0,חום,0,0,75,ביתר עילית
3434,57468951,רנו, גרנד סניק,44000,1461,2016,3,169000,6,24-Jan,0,0,לבן,0,0,75,כוכב יעקב
3435,77947023,ניסאן, אקס טרייל,105000,1598,2017,1,198000,6,24-Jan,0,0,לבן,0,0,75,אלקנה
3436,53934202,סקודה, אוקטביה ספייס,39000,1197,2015,2,172000,7,23-Nov,0,1,כסוף,0,0,75,גני מודיעין
3437,72452816,ב.מ.וו, סדרה 3,105000,1998,2015,3,66000,7,23-Nov,0,0,כחול,0,0,75,נעלה
3438,83893100,סיטרואן, C4 פיקאסו,14100,1598,2012,4,148000,7,23-Aug,0,0,לבן,3,0,75,מודיעין עילית
3439,99445269,הונדה, סיוויק סדאן החדשה,16400,1799,2008,2,235000,7,23-Oct,0,0,בז',0,0,75,ביתר עילית
3440,79628375,מאזדה,3,72500,1998,2016,1,130000,7,24-Jan,0,0,אפור,0,0,75,אורנית
3441,58534982,טויוטה, קורולה,19500,1598,2008,7,197000,7,24-Mar,0,0,אפור,3,0,75,ביתר עילית
3442,71470207,אופל, זאפירה,19000,1364,2012,3,194000,7,23-Jun,0,0,אפור,0,0,75,ביתר עילית
3443,77277752,טויוטה, יאריס הייבריד,48500,1497,2016,3,180000,7,23-Aug,0,3,לבן,0,0,75,עלי זהב
3444,55450074,פורד, פוקוס,14000,1596,2009,2,240000,7,23-Aug,0,1,לבן,0,0,75,ורד יריחו
3445,85942955,מאזדה,5,12800,1999,2006,4,200000,7,23-Dec,0,0,אפור,0,0,75,ביתר עילית
3446,82341863,אם. ג'י. / MG, MG3,24000,1498,2016,4,84000,7,23-Dec,0,0,צהוב,1,0,75,עלמון
3447,42651556,שברולט, ספארק,14000,1206,2011,3,131000,7,23-Jun,0,0,תכלת,1,0,75,מודיעין עילית
3448,59739710,הונדה, ג'אז הייבריד,30000,1339,2012,4,166000,7,23-Jun,0,0,לבן,0,0,75,מודיעין עילית
3449,97855015,טויוטה, אוריס הייבריד,80000,1798,2016,2,70000,7,23-Sep,0,0,כסוף,0,0,75,מבוא חורון
3450,79566092,קיה, פיקנטו,25000,1248,2012,2,250000,7,23-Sep,0,0,בז',0,0,75,כפר האורנים
3451,73441250,קיה, ריו,25500,1396,2015,2,170000,7,24-Feb,0,8,לבן,0,0,75,ביתר עילית
3452,81210701,טויוטה, קורולה,,1598,2015,1,109000,7,24-Jan,0,8,שחור,0,0,75,"בסמ""ה"
3453,48239706,טויוטה, קורולה,56900,1598,2013,3,97000,7,23-Oct,0,0,ברונזה,0,0,75,גני מודיעין
3454,92034874,יונדאי, i20,25000,1396,2010,2,160000,7,24-Jan,0,0,אפור,0,0,75,מעלה עמוס
3455,58848279,מיצובישי, לנסר ספורטבק,20000,1798,2010,2,220000,7,23-May,0,0,אפור,0,0,75,שילה
3456,45561497,שברולט, אפלנדר,15500,3880,2009,4,165000,7,,0,0,כסוף,0,0,75,ביתר עילית
3457,93656612,טויוטה, פריוס,40000,1798,2010,3,172000,7,24-Jan,0,0,שחור,0,0,75,ביתר עילית
3458,62395449,סיאט, איביזה,18000,1598,2009,3,131000,7,24-Jan,0,0,לבן,1,0,75,אלפי מנשה
3459,97649034,טויוטה, קורולה,26500,1598,2010,3,230000,7,23-Jul,0,2,תכלת,0,0,75,נחליאל
3460,93815226,סוזוקי, אלטו,12900,996,2012,2,166000,7,23-Sep,0,0,ורוד,1,0,75,גני מודיעין
3461,61198434,סקודה, אוקטביה,66900,1395,2015,1,164900,7,24-Apr,0,0,כסוף,0,0,75,גבעון החדשה
3462,77098387,פולקסווגן, ג'טה,16500,1595,2011,2,212080,7,24-Apr,0,0,לבן,0,0,75,אפרת
3463,93461289,טויוטה, אוריס הייבריד,65000,1798,2017,2,240000,7,24-Jan,0,1,כסוף,0,0,75,בית אל
3464,89516694,סיאט, איביזה,62000,999,2018,1,68000,7,23-Jul,0,1,ברונזה,1,0,75,אדם - גבע בנימין
3465,68912664,סקודה, אוקטביה ספייס,44000,1197,2015,2,155000,7,23-Aug,0,2,חום,0,0,75,שערי תקווה
3466,73941526,קיה, פיקנטו,43000,1248,2017,2,95000,7,24-Apr,0,2,אפור,0,0,75,אפרת
3467,82331565,סוזוקי, ויטרה,80000,1586,2017,2,78000,7,24-Jan,0,0,אפור,0,0,75,בית אריה / עופרים
3468,47787806,סקודה, קודיאק,170000,1498,2020,1,44000,7,24-Feb,0,0,שחור,0,0,75,"בסמ""ה"
3469,45727893,הונדה, סיוויק סדאן החדשה,30500,1799,2008,5,150000,7,23-Oct,0,0,שחור,0,0,75,ביתר עילית
3470,98195541,סוזוקי, אלטו,9000,996,2013,2,203000,7,23-Oct,0,1,אפור,1,0,75,ביתר עילית
3471,87394762,יונדאי, טוסון,75000,1999,2017,3,99500,7,23-Jul,0,0,ברונזה,0,0,75,שערי תקווה
3472,42615094,סיטרואן, C4 ספייסטורר,69500,1199,2018,2,94000,7,23-Nov,0,2,לבן,0,0,75,אבני חפץ
3473,66246204,טויוטה, קורולה RUN-X,11000,1598,2003,6,215000,7,23-Aug,0,0,אפור,1,0,75,בקעות
3474,73928343,הונדה, FR-V,29000,1799,2008,3,194000,7,24-Mar,0,0,כסוף,0,0,75,גבעת זאב
3475,56745336,פיג'ו,107,11000,998,2011,5,160000,7,23-Oct,0,0,שחור,1,0,75,עלי
3476,62241509,קיה, סיד / CEED,29000,1598,2019,2,175000,6,24-Jan,0,3,לבן,0,0,75,מודיעין עילית
3477,62468177,טויוטה, C-HR,135000,1798,2017,2,135000,7,24-Mar,0,0,אפור,0,0,75,קרני שומרון
3478,55163415,פורד, אקספלורר,,3497,2013,3,178000,7,24-Mar,0,0,שחור,0,0,75,ביתר עילית
3479,41743406,הונדה, סיוויק הייבריד,15000,1339,2009,6,252000,7,24-Mar,0,0,כחול,0,0,75,מודיעין עילית
3480,47060494,מאזדה,5,26150,1999,2009,3,215000,7,23-Jul,0,1,כחול,0,0,75,מודיעין עילית
3481,97541506,ג'יפ / Jeep, גרנד צ'ירוקי,129000,3604,2014,2,170000,7,23-Jul,0,0,שחור,0,0,75,אורנית
3482,95851245,רנו, קליאו דור 5 (2019 ואילך),80000,999,2020,2,45000,7,23-Jun,0,0,אפור,0,0,75,אורנית
3483,93799938,שברולט, ספארק,14900,1206,2013,4,139500,7,23-Oct,0,0,שחור,1,0,75,מעלה עמוס
3484,64082443,סיאט, לאון,35000,1789,2011,5,139500,7,24-Jan,0,0,שחור,1,0,75,מודיעין עילית
3485,65946621,בי.ווי.די / BYD, אטו 3 / ATTO 3,165000,,2023,1,1000,3,24-Feb,0,0,כסוף,0,0,75,גבעת זאב
3486,41981252,סקודה, סופרב (עד 2019),108000,1798,2017,2,120000,7,23-Jun,0,0,שחור,0,0,75,נעלה
3487,45185946,טויוטה, פריוס,36500,1798,2010,3,175000,7,23-Sep,0,0,לבן,0,0,75,כוכב יעקב
3488,99380716,מיצובישי, אאוטלנדר,85000,1998,2015,2,165000,7,23-Sep,0,1,אפור,0,0,75,מודיעין עילית
3489,73022721,מיצובישי, אאוטלנדר,34000,1998,2012,2,314000,7,24-Jan,0,0,אפור,0,0,75,אורנית
3490,58627470,קיה, ריו,30000,1396,2013,2,197600,7,23-Oct,0,0,כסוף,0,0,75,אפרת
3491,59099187,ניסאן, מיקרה,15400,1198,2012,2,219000,7,23-Jun,0,1,כסוף,0,0,75,ביתר עילית
3492,44201896,דאצ'יה, לודג'י,,1197,2015,2,205000,7,23-Dec,0,0,לבן,1,0,75,אלעזר
3493,65807766,יונדאי, איוניק,119000,1580,2020,3,68000,7,24-Jan,0,0,שחור,0,0,75,בית אל
3494,64149753,רנו, קנגו החדשה,18000,1461,2011,3,20000,6,24-Feb,0,0,לבן,1,0,75,בקעות
3495,51599338,מאזדה, CX-5,79900,1998,2015,3,107000,7,23-Aug,0,0,שחור,0,0,75,אפרת
3496,64223467,ניסאן, מיקרה,15000,1198,2012,3,200000,7,23-Sep,0,0,כסוף,0,0,75,ביתר עילית
3497,79999873,סקודה, סופרב (עד 2019),36000,1798,2013,3,207000,7,24-Feb,0,0,שחור,0,0,75,בית אריה / עופרים
3498,92442863,מאזדה,3,72000,1998,2017,3,95000,7,23-Jul,0,0,כחול,0,0,75,קרני שומרון
3499,52581911,מרצדס, C-Class קופה / קבריולט,86000,1595,2014,3,99700,7,23-Aug,0,0,לבן,0,0,75,ברקן
3500,77753453,ביואיק, לוצרן,14500,3791,2007,2,216000,7,24-Mar,0,0,כסוף,0,0,75,אלון שבות
3501,42465414,וולוו, XC60,,1969,2020,1,67000,7,23-May,0,0,אפור,0,0,75,אלפי מנשה
3502,67799749,פולקסווגן, טוראן,21900,1390,2009,3,193000,7,23-Sep,0,0,לבן,0,0,75,ביתר עילית
3503,93249618,הונדה, סיוויק האצ'בק החדשה,31000,1799,2012,3,158400,7,24-Mar,0,0,לבן,0,0,75,אריאל
3504,55532173,פיג'ו,5008,23900,1598,2011,4,160000,7,23-Jul,0,0,אפור,0,0,75,כרמי צור
3505,84002419,טויוטה, קורולה,7500,1598,2003,4,260000,7,23-Nov,0,0,כחול,0,0,75,מודיעין עילית
3506,51809635,דאצ'יה, לודג'י,20000,1197,2015,3,210000,7,23-Jun,0,2,בז',1,0,75,ביתר עילית
3507,66161331,קיה, נירו הייבריד,93500,1580,2017,1,117500,7,23-May,0,2,לבן,0,0,75,כפר האורנים
3508,91825964,פולקסווגן, טוארג,26000,2967,2007,4,334346,6,23-May,0,0,שחור,0,0,75,אריאל
3509,62695086,סוזוקי, גרנד ויטרה,60000,2393,2012,2,230000,7,23-Mar,0,0,בז',0,0,75,קרני שומרון
3510,41520870,וולוו, XC60,62000,1999,2012,3,133000,7,23-Jun,0,0,שחור,0,0,75,ביתר עילית
3511,86631444,טויוטה, RAV4 הייבריד,,2487,2023,1,133000,7,24-Apr,0,0,כסוף,0,0,75,מודיעין עילית
3512,72820742,מאזדה,5,18000,1999,2007,3,172000,7,23-Aug,0,0,כסוף,0,0,75,מודיעין עילית
3513,77152724,טויוטה, סיינה,65000,3510,2007,2,112000,7,23-Oct,0,0,שחור,0,0,75,ביתר עילית
3514,89736737,דאצ'יה, סנדרו Stepway,55000,1461,2020,2,76000,6,24-Jan,0,0,לבן,1,0,75,כוכב יעקב
3515,64663855,ניסאן, מיקרה,15500,1198,2011,3,189000,7,23-Jul,0,0,כחול,0,0,75,מודיעין עילית
3516,88490627,מאזדה, MX-5,120000,1999,2008,6,215000,7,23-May,0,0,לבן,1,0,75,אורנית
3517,98236566,דאצ'יה, סנדרו,43000,898,2018,2,49000,7,23-Jun,0,0,כחול,0,0,75,אריאל
3518,81880920,מיצובישי, אאוטלנדר,120000,1998,2019,3,80000,7,24-Feb,0,0,אפור,0,0,75,ביתר עילית
3519,81011734,שברולט, טראוורס,60000,3564,2013,1,176000,7,23-Jul,0,0,אפור,0,0,75,אלקנה
3520,91744402,טויוטה, אוריס הייבריד,87000,1798,2019,2,160000,7,24-Jan,0,0,אפור,0,0,75,ביתר עילית
3521,81181359,טויוטה, קאמרי,72000,2494,2015,2,186500,7,23-Nov,0,0,שחור,0,0,75,כפר אלדד
3522,99945545,הונדה, סיוויק סדאן החדשה,19999,1799,2008,5,19999,7,24-Mar,0,0,כחול,0,0,75,יקיר
3523,78022770,אאודי, Q5,48000,1984,2010,7,175000,7,23-Jul,0,0,לבן,0,0,75,אבני חפץ
3524,65786768,סוזוקי, גרנד ויטרה,30000,2736,2005,4,138000,7,23-Dec,0,0,כסוף,0,0,75,סלעית
3525,82621269,סיטרואן, C5,22000,1598,2013,3,175000,7,23-Sep,0,0,שחור,0,0,75,בית אריה / עופרים
3526,66456594,קיה, סיד / CEED,,1591,2015,3,124000,7,23-May,0,0,אפור,0,0,75,ברקן
3527,91040347,יונדאי, i10,16000,1086,2011,3,105,7,23-Oct,0,0,אדום,1,0,75,אריאל
3528,91040347,יונדאי, i10,16000,1086,2011,3,105,7,23-Oct,0,0,אדום,1,0,75,אריאל
3529,69395012,מרצדס, E-Class,120000,1950,2018,2,214000,6,23-Nov,4,6,לבן,0,0,75,אדם - גבע בנימין
3530,96796288,קיה, פורטה,22000,1591,2010,4,182000,7,24-Mar,0,2,כסוף,0,0,75,מודיעין עילית
3531,45387397,קיה, ריו,27000,1396,2012,2,165000,7,23-Dec,0,0,לבן,0,0,75,רבבה
3532,86885759,סוזוקי, ליאנה,6000,1586,2002,3,235000,7,23-Oct,0,0,זהב,0,0,75,מודיעין עילית
3533,73965660,הונדה, אינסייט,30000,1339,2014,4,240000,7,23-Oct,0,1,אפור,0,0,75,גבעת זאב
3534,95944286,טויוטה, אוריס הייבריד,60000,1798,2016,3,200000,7,24-Apr,0,2,אפור,0,0,75,מודיעין עילית
3535,49024054,שברולט, אורלנדו,54000,1998,2014,5,69780,6,23-Nov,0,0,כחול,0,0,75,כפר תפוח
3536,98427862,מיצובישי, לנסר קלאסיק,8000,1584,2005,4,219000,7,23-Dec,0,0,כסוף,0,0,75,מודיעין עילית
3537,66567818,ב.מ.וו, X5,110000,2979,2013,3,140000,7,23-Aug,0,0,אפור,0,0,75,גבעת זאב
3538,99637153,פורד, אקספלורר,99600,3497,2013,2,102000,7,23-Oct,0,0,לבן,0,0,75,אריאל
3539,79784240,אופל, קורסה,12500,1398,2011,4,174000,7,23-Oct,0,0,תכלת,0,0,75,גבעת זאב
3540,47796906,סיאט, לאון,140000,1984,2016,1,77000,7,24-Jan,0,0,אדום,0,0,75,קדר
3541,48087412,טויוטה, אוריס הייבריד,43000,1798,2016,2,365000,7,23-Aug,0,0,כחול,0,0,75,מודיעין עילית
3542,72909042,רנו, פלואנס,29500,1461,2016,4,183000,6,24-Apr,0,1,לבן,0,0,75,מודיעין עילית
3543,79656400,אם. ג'י. / MG, MG3,21500,1498,2017,3,64600,7,24-Feb,0,0,לבן,1,0,75,קרני שומרון
3544,75736647,יונדאי, i30,28000,1591,2013,3,139000,7,23-Dec,0,1,לבן,0,0,75,ביתר עילית
3545,88419613,מאזדה,3,50000,1998,2014,2,183500,7,24-Mar,0,1,אפור,0,0,75,גבעת זאב
